,Iteration,pararel_time,total_time,now_obj,now_conv,now_lips,num_call_obj,num_call_nbl,num_call_proj,num_call_conv
0,119,342.671875,3224.296875,-5670.074716911084,0.17258566922171836,308.641975308642,238,357,119,119
0,120,345.5625,3251.40625,-5670.075688421065,0.17117370801765297,308.641975308642,240,360,120,120
0,121,348.484375,3278.4375,-5670.076814044072,0.16945343271900373,308.641975308642,242,363,121,121
0,122,351.34375,3305.40625,-5670.078066832327,0.1674282923228372,308.641975308642,244,366,122,122
0,123,354.25,3332.515625,-5670.079420509274,0.1651021493045604,308.641975308642,246,369,123,123
0,124,357.125,3359.734375,-5670.080848241047,0.16247897985111817,308.641975308642,248,372,124,124
0,125,359.984375,3386.578125,-5670.0823270989285,0.1595677131154147,308.641975308642,250,375,125,125
0,126,362.84375,3413.40625,-5670.083835582577,0.15637560139859144,308.641975308642,252,378,126,126
0,127,365.734375,3440.71875,-5670.085354549628,0.15290885581019353,308.641975308642,254,381,127,127
0,128,368.65625,3468.015625,-5670.086867360409,0.14917429646712177,308.641975308642,256,384,128,128
0,129,371.515625,3494.921875,-5670.088359951328,0.1451803397452763,308.641975308642,258,387,129,129
0,130,374.390625,3522.078125,-5670.089820811468,0.14093749850737575,308.641975308642,260,390,130,130
0,131,377.265625,3549.078125,-5670.091240868555,0.13645854601748264,308.641975308642,262,393,131,131
0,132,380.1875,3576.328125,-5670.092613304049,0.13175846276743625,308.641975308642,264,396,132,132
0,133,383.125,3603.703125,-5670.093933318683,0.1268542534340048,308.641975308642,266,399,133,133
0,134,386.015625,3630.875,-5670.0951978678395,0.12176469541807389,308.641975308642,268,402,134,134
0,135,388.859375,3657.671875,-5670.0964053852895,0.1165100625024107,308.641975308642,270,405,135,135
0,136,391.6875,3684.65625,-5670.097555576644,0.11111188243313452,308.641975308642,272,408,136,136
0,137,394.578125,3711.734375,-5670.098649186766,0.10559284309919426,308.641975308642,274,411,137,137
0,138,397.453125,3738.65625,-5670.099687624307,0.09997652638937438,308.641975308642,276,414,138,138
0,138,397.453125,3738.65625,-5670.099687624307,0.09997652638937438,308.641975308642,276,414,138,138
